,Date,Close,기사날짜,기사제목,EMA
382,2020-05-22,48750,2020.05.21,"['이재용  어려울때 미래투자  삼성  파운드리에 10조 추가 투입', '삼성  평택에도 EUV파운드리', '美  탈중국 공급망  한국과 논의했다 ', '윤곽 드러난 갤노트20 100배줌 기능 빠질듯', ' 엘리엇 대항마  키운다더니 결국 공염불', ' Science in Biz  폭발·화재 없는 전고체 배터리 상용화는  먼길 ', '삼성·LG전자  임원 보수 대폭 감소', ' 어려울 때일수록 미래 투자    뉴삼성  속도내는 이재용', '삼성  평택에 EUV 파운드리 TSMC 맹추격', '현대차 추격하는 카카오  코스피 주도주 갈아타기 시작됐다', '삼성  초격차 전략으로 파운드리 주도권  1위 TSMC와 경쟁', '삼성  평택에 10조원 파운드리 공장', '실적 유동성 힘으로 2000 터치  네이버·카카오·엔씨 파죽지세 ', '사과 회견 이후 가속도 붙는 이재용의  미래투자 ', '반도체 장비·소재株는  뜀박질 ', ' 천자 칼럼  한국산 TV의 힘']",49104
383,2020-05-25,48850,2020.05.24,"['혈압 이어 심전도까지  척척  의료기기로 진화하는 갤워치', '코로나에 삼성·LG가전  북미서 잘팔린다', ' K방역·헬스 코리아디스카운트 해소할 기회 ', '2분기 코스피 영업익 전망 한달만에 13 하락', '손안의 주치의 시대 여는 삼성전자', '삼성·LG전자  코로나로 규모 축소된  IFA  참가 고심', 'G2 갈등에 대형주 상승속도 약화  단기 조정장 속 중소형주는 강세  주간 증시 전망 ', '삼성전자  심전도 측정 앱 식약처 허가', ' 단독  다급한 화웨이  삼성·하이닉스에 SOS', '삼성·LG  中·인도 공장 재가동 준비', ' 필수 앱  성장한  굿락  비결은 사용자 피드백', '물거품 된  중국發 호재  中수출·소비주 회복  산넘어 산 ', '네이버·카카오 언택트株  쌩쌩  LG화학·네패스 전기차株  씽씽 ', '개별종목 시장을 대하는 자세', '웰리시스  웨어러블 기술로 심장질환 잡는다', '최기영 장관  AI 기본인 수학교육 혁신 ', ' 한상춘의 국제경제읽기  美  경제협력 네트워크  구상 갈림길 선 한국']",49079
384,2020-05-26,49250,2020.05.25,"[' 美·EU 추진하는 구글세에 삼성전자·현대차 유탄맞아 ', '삼성 해고자들  이재용 집앞  삼겹살 폭식투쟁 ', '1억명이  유튜브  TV로 본다  스마트TV 제대로 물 만났네', '삼성SDI  젠5 로 車배터리 톱3 노린다', '삼성전자·현대차도  구글세’ 불똥   亞 공조 대응 나서야   이슈분석 ', '갤S20으로 트래픽 공유하고 토큰 받는다', '삼성전자  초대형 디스플레이  더 월  인포웍스   자동차·로봇용 FMCW 라이다 퀀텀 ', '의료기기는 삼성  신약은 LG 출신 바이오 창업 이끄는  든든한 두개의 축 ', '2년 지난 갤럭시노트9의 귀환', ' 美 성장주는 배신 안해  3억으로 테슬라 샀더니 120  수익', '이런 시위대 이재용 부회장 집 앞서  삼겹살 굽고 술판 ', '솔젠트  씨젠도 못한  진단키트 100  국산화 ', '항균기능에 통역까지 척척 IT기업  무선 이어폰 시장 잇단 출사표', ' 갤럭시 S20 울트라  고화질 사진 완성시킨 핵심부품', '30주년 맞은 호암상 시상식 사상 첫 취소', '산업계  5G 없으면 안된다  스마트공장·병원·항만 활용 잇따라']",49096
385,2020-05-27,49900,2020.05.26,"['외국인·삼성전자 없이도  초고속 반등  한국증시 체질 바뀌나', ' 언택트 시대엔 보안이 경쟁력  삼성  차세대 핵심 보안칩 공개', ' 삼성  코로나·G2 갈등도 버거운데  ', ' 李부회장  보고받거나 지시한 적 없어 ', ' 삼바 수사  18개월만에 검찰에 소환된 이재용', '소외됐던 반도체株 회복 기대감  솔솔 ', '삼성  세계 최고 보안칩 공개', ' 단독 CIS용 파운드리 증설  삼성  화성에 1兆 투자', '갤노트20은 평면  플러스는 엣지  S펜  왼쪽으로 옮긴다', '파운드리·CIS 兆단위 공격투자  TSMC·소니 한번에 잡는다  삼성 이미지센서 생산라인 증설 ', '수사에 발묶인 이재용 부회장   뉴삼성 전략’ 급제동 걸릴 판', '식품·유통가로 속속 뛰어드는 산업계 홍보맨', ' fn스트리트  이미지센서', '임서정 차관  신기술 인재양성 간담회', ' 이구순의 느린걸음  블록체인 기업들  아옹다옹할 겨를이 없다', ' 부고  이영근씨 外', '임팩테크 대상  영광의 얼굴들’', '이재용 부회장 다시 소환 檢 수사 막바지', ' 파죽지세  네이버·카카오 실적·목표주가 줄줄이 상향', '美·中에 후속기술 뒤져 자율車·스마트팩토리  디지털 뉴딜  빨간불', ' 천자 칼럼  미·중 新냉전의 뇌관 화웨이']",49172
386,2020-05-28,50400,2020.05.27,"['삼성전자 현대차 밀월  이재용 G90으로 車바꿔', 'e스포츠 전문기업  T1 과 삼성전자  게이밍 파트너십', '삼성 그랑데AI 인기몰이 누적 판매량 15만대 돌파', '작년 상장사 22 5조 배당 전년대비 1 9  줄어들어', '조용준 하나금융투자 리서치센터장  코로나 위기서 싸게 산 우량株 이번 기회에 장기투자 나서라 ', '삼성전자  45억弗 규모 게이밍 모니터 시장 공략', '삼성전자 블록체인TF 정규조직화 1년  미래먹거리로 육성', ' 현장클릭  3년 반 전으로 되돌아간  이재용의 시간’', '코스피 2000선 끌어올린 개미들  연초 이후 수익률은  24   거침없는 유동성장세 ', '세탁기 패널서 건조기까지 제어  인공지능이 맞춤형 서비스  fn 뉴트렌드 리딩 ', ' 레이크필드  품은 노트북 쏟아진다', ' 코로나 시대’에 더 빛난 국가대표 상품  fn 뉴트렌드 리딩 ', '전면 99  채우는  인피니티 스크린’에 압도적 초고화질 구현  fn 뉴트렌드 리딩 ', ' 이지케어 3단계’ 장착 에어컨 겉과 속까지 간편하게 관리  fn 뉴트렌드 리딩 ', '삼성전자가 살린 하천 수달 두 마리 찾아왔네', ' 양자컴 접속해야 신산업 낙오 면한다 ', ' 천자 칼럼   제4의 스크린  사이니지', '이재용  승계 관련 보고받거나 지시한 적 없다 ', '맛집·게이밍존·네일숍까지  미래형 마트  떴다', ' 분양권 딱지 가 뭐길래 평택 고덕신도시서 줄소송', ' 지식산업센터  직주근접형 복합단지로 탈바꿈 ']",49289
387,2020-05-29,50700,2020.05.28,"['삼성전자 5만원대 복귀 반도체랠리 신호탄', '삼성 폴더블 디스플레이  월드 베스트 ', ' 포토  삼성  스마트TV용 앱  삼성헬스  한·미·영 출시', '삼성 주말에 온라인시험 이상행동땐 감독관 모니터에 바로 잡힌다', '美마이크론 훈풍에  삼성전자·하이닉스  반갑다  외국인 ', '심재부 아이엠이연이 신임 대표이사  대기업 노하우 접목  도약 성공시킬것 ', '코로나 극복  하나 된 대한민국', '코로나 위기를 재테크 기회로  고배당금융테크랩   코로나 극복  하나 된 대한민국 ', '원자재 긴급 공수 등 마스크 대란 해소  숨은 공신  코로나 극복  하나 된 대한민국 ', '대법원  갤노트7 리콜  삼성전자에 배상 책임 없다 ', '소외주의 반격 은행·철강·반도체株 들썩', '아이티엠반도체  애플도 반한 PMP  초격차  상장 6개월만에 시총 1 5조', '외국인 지분 2008년 이후 최저 현대차 지금이 저가매수 기회 ', '현대·기아車 차세대 전기차  LG화학 배터리 장착한다', '극심한  우선주 저평가  더 커진 배당 매력', '홍콩 경유해 중국 가는 반도체 등 물류비 증가', '멜론의  음악 다양성  실험 실시간 차트 없애고 주제별 감상 강화']",49423
388,2020-06-01,51200,2020.05.31,"[' 포토  삼성전자 더월 체험존 오픈', '수만명 함께 본  온라인 삼성고시  재계선  성공  평가', '반포3주구도  래미안  강남재건축 돌풍', '홍콩 가는 수출품 90 가 중국행 韓주력 반도체 불똥  촉각 ', ' 꾸준한 우상향’ 삼성전자·소부장 수혜기업에 집중 투자  이런 펀드 어때요  ', '블록체인 속도내는 삼성·LG전자   언택트 시대’ 신사업 선점', '채용 트렌드 바꾼 온라인 삼성고시    하반기에도 검토 ', ' 삼성 초프리미엄 디스플레이 체험하세요 ', '이재용  대국민 사과  후속 조치는  삼성 관계사 7곳  4일 준법위에 보고', '스마트폰 분실해도 디지털자산은 찾는다', ' 3중고 에 우는 디지털카메라 시장', '집앞선 술판  출근길 기습시위 어디를 가도 괴로운 기업 총수들', '레이  세계 유일 디지털 치과 솔루션 해외서 매출 94   주가도  쑥쑥 ', '대기업인 죄 365일  떼법 시위 에 웁니다', ' 진단키트 선두  씨젠  여전히 가파른 성장 기대', '주식 부호 지각변동 서정진·김범수 약진', '코스피 순환매 장세 전망 반등장 소외株 햇살 드나', ' KB금융·SK하이닉스 주목할 때 ']",49593
389,2020-06-02,51400,2020.06.01,"['삼성전자  다시 가즈아  증권가  64000원 간다 ', '이재용 열흘새 18조 투자결단 삼성  반도체 초격차  총공세', '삼성  반도체에 또 8조원 낸드플래시 격차 벌린다', '3년3개월만에  삼성 사장단 강연   주제는 노사관계', ' 포토  삼성 세계 최고 수준 게임용 모니터', '저금리엔 배당투자  반값 우선주  담아볼까', '美·中  홍콩갈등 에 반도체시장 안갯속', ' 용품   홀까지 거리는 □□㎝ 입니다  거리측정기는 기술 전쟁중', ' 유가증권시장 공시  금호산업   삼성물산   쌍용자동차 등', '삼성전자  평택에 8兆 낸드 투자', '한발 쫓아오면 두걸음 더  낸드 세계1위 삼성의 초격차 투자  삼성  평택공장에 8조 ', '삼성  1000R 곡률 게이밍 모니터 선봬', '삼성 사장단 3년만에 한자리  건전한 노사관계 마련 속도', '삼성전자  낸드 라인에 8兆 투자  반도체 초격차  시계 빨라진다', '삼성전자  8조 투자 평택에 낸드라인 건설', '삼성전자發 8조 투자  희소식  반도체 장비·소재株 함박웃음', '삼성전자  QLED TV·폴더블폰  인기몰이  삼성의  초격차 는 계속된다', '삼성 사장단  3년 만에 한자리 노사 관계  과외  받았다', ' 쉴 만큼 쉬었다  모처럼 힘쓴 삼성그룹株', ' 갤럭시Z플립  가격 150만원 밑으로 떨어졌다', 'D램 값 5개월째 상승 미·중  新냉전 이 변수', '세계 1등 제품으로  코로나 허들  넘는다', 'SK  삼성과 5G 스마트폰 출시  프리미엄 으로 코로나 불황 넘는다', '美 반도체업계  中 정부처럼 보조금 지원하라  370억달러 요청']",49765
390,2020-06-03,54500,2020.06.02,"[' 순환매  다음 업종은  車·금융·화장품 ', ' 포토  벌써부터 삼성 무풍에어컨 생산라인  풀가동 ', '제일기획  中 소셜 빅데이터 기업 인수', '포스코  지배구조 준수율 가장 높아', ' 클릭  해외증시 이 종목  AI·클라우드 확산에 엔비디아 실적  쑥 ', '제일기획  디지털기업 M amp;A로 미래 성장동력 확보', '장외주식시장 시총  코로나 이전수준 회복  마켓워치 ', ' 신한카드 폰케이스  씌우면 아이폰서도 터치결제', '이순동 호서학원 이사장 취임', '민주  11일 재계와 만난다 가전·車·항공 지원 논의', '재고 제로  귀한 몸  된 OLED TV', '제일기획  中 빅데이터 기업 인수']",50216
391,2020-06-04,54600,2020.06.03,"['삼성전자  D램이어  낸드  압도적 1위 시동', '18개월 검찰수사에 지친 삼성  국민 객관적 판단  절박함 호소', '돌아온 반도체 쌍두마차 6월 랠리 이끌까', '檢  심의위 무시하고 구속영장 강행하나 부정적 여론이 부담', '이재용  檢기소 타당성 국민들의 판단 받는다', '외국인  코스피 미니선물서 사상 최대 순매수', '동학개미운동 이번엔 이겼다', '글로벌증시 랠리 코스피 2100 탈환', ' 포토  코스피 2100 탈환', '코로나로 8K TV 성장세 주춤  삼성·LG 하반기 전략 고심', '코스피 거래대금 역대 최대  우울한 지표 누른  돈의 힘   증시  코로나 이전으로 회복 ', '이재용 마지막 카드   외부 전문가가 기소 판단해달라 ', ' 과잉 표적수사  논란만 부른 20개월  李  승부수 가 변수되나  삼성  검찰수사심의위 소집 신청 ', '삼성전자·포스코  올해도 고졸인재 뽑는다 ', '이재용  기소 맞는지 심의해달라 ', ' AI 동맹  확산 KT LG전자·유플러스 뭉쳤다', '수사만 5년째  지쳐가는 삼성  이미지 나빠져 해외 인재 채용도 어려워 ', '삼성  보라색 입힌  갤럭시 BTS폰  출시', ' 동학개미  이겼다 10개 종목 중 8개 저가매수  적중 ', ' 제로금리 뭉칫돈 에 낙관론 확산 역성장 공포 뚫고 거침없는 랠리', '글로벌 경쟁사보다 저평가 종목  줄줄이 강세', '샤오미  20만원대  홍미노트9S 로 한국 시장 재도전', '세계 첫 언택트 채용 박람회 고교생 2만4000명 동시접속', ' 사설  LNG선 23兆 수주 위기 속 기업들 분투 응원한다', '광교 최대 아울렛에 투자하는 리츠 상장', ' 코스피 2250까지 상승 가능  vs  주식  바겐 세일  기간 끝났다 ', '유동성의 힘 코스피 2100 탈환', ' 코인 왔숑  카톡서 가상화폐 송금 서비스']",50633
392,2020-06-05,55500,2020.06.04,"[' 포토  삼성전자 TV포장재 업사이클링 공모전', ' 英  화웨이 5G장비 대신 삼성전자 고려 ', '나노기술로 뇌종양 치료 삼성  미래기술에 388억 지원', '삼성변호인단  강한 유감 표한다 ', '심의위 절차 무시한 영장청구  검찰이 만들고 스스로 어겼다 ', '삼성 계열사  노사관계 자문그룹 운영 ', '李부회장  시세조종·분식회계 지시여부 쟁점', ' Hello CEO  거대한 기술혁신도 출발은 스타트업서 한국 팹리스분야 유니콘 탄생 도울 것', ' 저가매수  재미본 개미들 차익실현 후 증시 주변 머문다', ' 타증권사 주식옮기면 최대 500만원 쏜다 ', '檢  이재용 부회장에 결국 구속영장 청구', '아세안 10개국도 기업인 출장길 확 열리나', ' 강성 투쟁은 공멸 경영진과 함께 뛴다 ', ' MK라씨로  와이솔·제일기획 목표가  현 주가보다 50 이상 높아', '삼성전자 화성 반도체 사업장 폐수 처리시설 가보니  현장르포 ', '삼성  미래기술 28개 연구과제 선정 388억5000만원 지원', ' 검찰개혁 스스로 걷어찼다    검찰 무리수 에 비난 쏟아져  검찰  이재용 구속영장 청구 ', '삼성계열사 7곳  노사자문그룹  신설   대국민 사과 한달 만에 실천방안 마련', '심전도 재고 산소포화도 계산까지  손목을 건  스펙전쟁 ', '승부수 던진 이재용에 檢 구속영장 청구', '올해 세계 스마트폰 판매 12  감소 전망', ' fn사설  이재용에 또 영장  특혜도 과잉처벌도 없어야', ' 기자수첩   코로나가 불러온  가지 않은 길 ', ' 기자수첩  운용사에 등돌리는  원유개미 ', '삼성  노사관계 자문그룹 신설 이재용 사과 후 첫 후속조치', '삼성  미래기술사업에 388억 투자', '檢  심의위 절차 무시한  李 영장청구  법조계  나쁜 선례 남겼다 ', '김치공장 혁신 이끈 삼성 중기중앙회 콜라보 지원', '이재용  8일 영장실질심사 심의위는 예정대로 진행', 'LG OLED vs 삼성 QLED 경쟁 치열 패널 수급 풀리면  진검승부 ', '이재용  시민판단  요청에 영장 청구로 압박한 검찰', '하반기 5G폰 수요 확대 기대  상승 열차  올라탄 휴대폰 부품株', ' 대학가 산책  조용병 회장·권봉석 사장도 거쳐간 국내 동문만 4천명  알토대 EMBA ', ' 사설  선진국보다 센 기업지배구조 규제 얼마나 더 옥죌 건가', ' 사설  일본 수출규제 갈등  정부가 긁어부스럼 만들 필요 있나', 'LG전자  코로나 이후 언택트 시대  프리미엄 가전 명가  입지 강화']",51097
